Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,BREED,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolate,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Locality,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,tissue
SRR26417563,WGS,300,1922259000,PRJNA1029395,SAMN37867909,Invertebrate,not applicable,650563480,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX22122894,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,332,not applicable,EKDL210004788-1a-AK11195-AK16227,PAIRED,RANDOM,GENOMIC,Kalvö,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,KALV_21,SRP466968,Gills and muscle
SRR26417564,WGS,300,1983839700,PRJNA1029395,SAMN37867908,Invertebrate,not applicable,726459474,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"sra,fastq,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX22122893,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,331,not applicable,EKDL210004790-1a-AK11653-AK16291,PAIRED,RANDOM,GENOMIC,Kalvö,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:30:00Z,1,KALV_20,SRP466968,Gills and muscle
SRR26417565,WGS,300,2131812000,PRJNA1029395,SAMN37867611,Invertebrate,not applicable,773120085,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX22122892,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,34,not applicable,EKDL200012859-1a-AK11177-AK16280,PAIRED,RANDOM,GENOMIC,Bovallstrand,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:30:00Z,1,BOVA_01,SRP466968,Gills and muscle
SRR26417566,WGS,300,2595314100,PRJNA1029395,SAMN37867907,Invertebrate,not applicable,906490591,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"run.zq,fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX22122891,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,330,not applicable,EKDL210004790-1a-AK11416-AK16269,PAIRED,RANDOM,GENOMIC,Kalvö,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:30:00Z,1,KALV_19,SRP466968,Gills and muscle
SRR26417567,WGS,300,1622372100,PRJNA1029395,SAMN37867906,Invertebrate,not applicable,556965783,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX22122890,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,329,not applicable,EKDL210004788-1a-AK11584-AK16263,PAIRED,RANDOM,GENOMIC,Kalvö,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:28:00Z,1,KALV_18,SRP466968,Gills and muscle
SRR26417568,WGS,300,2369043600,PRJNA1029395,SAMN37867905,Invertebrate,not applicable,840167836,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX22122889,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,328,not applicable,EKDL210004789-1a-AK11475-AK16282,PAIRED,RANDOM,GENOMIC,Kalvö,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,KALV_16,SRP466968,Gills and muscle
SRR26417569,WGS,300,1999249500,PRJNA1029395,SAMN37867904,Invertebrate,not applicable,687161285,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX22122888,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,327,not applicable,EKDL210005548-1a-AK7415-AK16289,PAIRED,RANDOM,GENOMIC,Kalvö,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:30:00Z,1,KALV_13,SRP466968,Gills and muscle
SRR26417570,WGS,300,2213683800,PRJNA1029395,SAMN37867903,Invertebrate,not applicable,782665441,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX22122887,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,326,not applicable,EKDL210005548-1a-AK11464-AK16277,PAIRED,RANDOM,GENOMIC,Kalvö,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,KALV_12,SRP466968,Gills and muscle
SRR26417571,WGS,300,1865024700,PRJNA1029395,SAMN37867902,Invertebrate,not applicable,650300060,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX22122886,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,325,not applicable,EKDL210004790-1a-AK717-5UDI1548,PAIRED,RANDOM,GENOMIC,Kalvö,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,KALV_11,SRP466968,Gills and muscle
SRR26417572,WGS,300,1440220200,PRJNA1029395,SAMN37867901,Invertebrate,not applicable,511081669,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"run.zq,fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX22122885,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,324,not applicable,EKDL210009123-1a-AK19117-AK23768,PAIRED,RANDOM,GENOMIC,Kalvö,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,KALV_10,SRP466968,Gills and muscle
SRR26417573,WGS,300,2502958800,PRJNA1029395,SAMN37867900,Invertebrate,not applicable,882408104,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX22122884,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,323,not applicable,EKDL210009123-1a-AK19156-AK34201,PAIRED,RANDOM,GENOMIC,Kalvö,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:30:00Z,1,KALV_09,SRP466968,Gills and muscle
SRR26417574,WGS,300,1545346500,PRJNA1029395,SAMN37867899,Invertebrate,not applicable,548547227,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX22122883,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,322,not applicable,EKDL210009123-1a-AK27212-AK34199,PAIRED,RANDOM,GENOMIC,Kalvö,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,KALV_08,SRP466968,Gills and muscle
SRR26417575,WGS,300,2119435200,PRJNA1029395,SAMN37867898,Invertebrate,not applicable,736346047,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"run.zq,fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX22122882,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,321,not applicable,EKDL210004789-1a-AK11375-AK16261,PAIRED,RANDOM,GENOMIC,Kalvö,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,KALV_07,SRP466968,Gills and muscle
SRR26417576,WGS,300,1106502300,PRJNA1029395,SAMN37867610,Invertebrate,not applicable,379521098,THE TECHNICAL UNIVERSITY OF DENMARK,Alice Lown and Tom Cameron,2020,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX22122881,United Kingdom,Europe,United Kingdom: England,not applicable,Illumina HiSeq 2500,33,not applicable,EKDL200012859-1a-AK11171-AK16279,PAIRED,RANDOM,GENOMIC,Barrow_Deep,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,BARR_15,SRP466968,Gills and muscle
SRR26417577,WGS,300,1798824900,PRJNA1029395,SAMN37867897,Invertebrate,not applicable,612567785,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX22122880,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,320,not applicable,EKDL210005548-1a-AK2372-AK16292,PAIRED,RANDOM,GENOMIC,Kalvö,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:28:00Z,1,KALV_06,SRP466968,Gills and muscle
SRR26417578,WGS,300,1847603400,PRJNA1029395,SAMN37867896,Invertebrate,not applicable,634853137,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX22122879,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,319,not applicable,EKDL210005548-1a-AK11168-AK16259,PAIRED,RANDOM,GENOMIC,Kalvö,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,KALV_05,SRP466968,Gills and muscle
SRR26417579,WGS,300,1397051700,PRJNA1029395,SAMN37867895,Invertebrate,not applicable,505196290,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX22122878,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,318,not applicable,EKDL200012859-1a-AK11659-AK16242,PAIRED,RANDOM,GENOMIC,Kalvö,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,KALV_04,SRP466968,Gills and muscle
SRR26417580,WGS,300,1588694700,PRJNA1029395,SAMN37867894,Invertebrate,not applicable,568146187,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX22122877,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,317,not applicable,EKDL210007862-1a-AK16181-AK16182,PAIRED,RANDOM,GENOMIC,Kalvö,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,KALV_03,SRP466968,Gills and muscle
SRR26417581,WGS,300,1613848500,PRJNA1029395,SAMN37867893,Invertebrate,not applicable,571859140,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX22122876,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,316,not applicable,EKDL210009123-1a-AK18634-AK31196,PAIRED,RANDOM,GENOMIC,Kalvö,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,KALV_02,SRP466968,Gills and muscle
SRR26417582,WGS,300,3405823200,PRJNA1029395,SAMN37867892,Invertebrate,not applicable,1215747657,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX22122875,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,315,not applicable,EKDL210007862-1a-AK19226-AK19671,PAIRED,RANDOM,GENOMIC,Kalvö,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,KALV_01,SRP466968,Gills and muscle
SRR26417583,WGS,300,2755886100,PRJNA1029395,SAMN37867762,Invertebrate,not applicable,947493944,THE TECHNICAL UNIVERSITY OF DENMARK,Pauline Kamermans,2020,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX22122874,Netherlands,Europe,Netherlands,not applicable,Illumina HiSeq 2500,185,not applicable,EKDL200012859-1a-AK11381-AK16293,PAIRED,RANDOM,GENOMIC,Lake_Grevelingen,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:30:00Z,1,GREV_07,SRP466968,Gills and muscle
SRR26417584,WGS,300,2274403200,PRJNA1029395,SAMN37867761,Invertebrate,not applicable,782637809,THE TECHNICAL UNIVERSITY OF DENMARK,Pauline Kamermans,2020,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX22122873,Netherlands,Europe,Netherlands,not applicable,Illumina HiSeq 2500,184,not applicable,EKDL210005548-1a-AK11640-AK16265,PAIRED,RANDOM,GENOMIC,Lake_Grevelingen,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:30:00Z,1,GREV_06,SRP466968,Gills and muscle
SRR26417585,WGS,300,898680300,PRJNA1029395,SAMN37867760,Invertebrate,not applicable,302556143,THE TECHNICAL UNIVERSITY OF DENMARK,Pauline Kamermans,2020,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX22122872,Netherlands,Europe,Netherlands,not applicable,Illumina HiSeq 2500,183,not applicable,EKDL200012859-1a-AK11476-AK16258,PAIRED,RANDOM,GENOMIC,Lake_Grevelingen,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,GREV_05,SRP466968,Gills and muscle
SRR26417586,WGS,300,1895147700,PRJNA1029395,SAMN37867759,Invertebrate,not applicable,672299831,THE TECHNICAL UNIVERSITY OF DENMARK,Pauline Kamermans,2020,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX22122871,Netherlands,Europe,Netherlands,not applicable,Illumina HiSeq 2500,182,not applicable,EKDL210004790-1a-AK11598-AK16273,PAIRED,RANDOM,GENOMIC,Lake_Grevelingen,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,GREV_04,SRP466968,Gills and muscle
SRR26417587,WGS,300,2564642400,PRJNA1029395,SAMN37867758,Invertebrate,not applicable,886946457,THE TECHNICAL UNIVERSITY OF DENMARK,Pauline Kamermans,2020,public,"sra,run.zq,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX22122870,Netherlands,Europe,Netherlands,not applicable,Illumina HiSeq 2500,181,not applicable,EKDL210004788-1a-AK11631-AK349,PAIRED,RANDOM,GENOMIC,Lake_Grevelingen,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:30:00Z,1,GREV_03,SRP466968,Gills and muscle
SRR26417588,WGS,300,1870159200,PRJNA1029395,SAMN37867596,Invertebrate,not applicable,649156327,THE TECHNICAL UNIVERSITY OF DENMARK,Stein Mortensen,2020,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX22122869,Norway,Europe,Norway,not applicable,Illumina HiSeq 2500,19,not applicable,EKDL210009123-1a-AK19137-AK23734,PAIRED,RANDOM,GENOMIC,Aga_Bømlo,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,AGAB_24,SRP466968,Gills and muscle
SRR26417589,WGS,300,1601334900,PRJNA1029395,SAMN37867757,Invertebrate,not applicable,562471191,THE TECHNICAL UNIVERSITY OF DENMARK,Pauline Kamermans,2020,public,"fastq,sra,run.zq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX22122868,Netherlands,Europe,Netherlands,not applicable,Illumina HiSeq 2500,180,not applicable,EKDL210007863-1a-AK19011-AK22952,PAIRED,RANDOM,GENOMIC,Lake_Grevelingen,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:28:00Z,1,GREV_02,SRP466968,Gills and muscle
SRR26417590,WGS,300,1600184100,PRJNA1029395,SAMN37867756,Invertebrate,not applicable,567095669,THE TECHNICAL UNIVERSITY OF DENMARK,Pauline Kamermans,2020,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX22122867,Netherlands,Europe,Netherlands,not applicable,Illumina HiSeq 2500,179,not applicable,EKDL210007863-1a-AK19130-AK23745,PAIRED,RANDOM,GENOMIC,Lake_Grevelingen,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,GREV_01,SRP466968,Gills and muscle
SRR26417591,WGS,300,1893318300,PRJNA1029395,SAMN37867755,Invertebrate,not applicable,660253446,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX22122866,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,178,not applicable,EKDL210009122-1a-AK31176-AK31177,PAIRED,RANDOM,GENOMIC,GAsö_N,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,GASO_20,SRP466968,Gills and muscle
SRR26417592,WGS,300,1117340400,PRJNA1029395,SAMN37867754,Invertebrate,not applicable,386950882,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX22122865,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,177,not applicable,EKDL210009122-1a-AK19282-AK15919,PAIRED,RANDOM,GENOMIC,GAsö_N,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:31:00Z,1,GASO_19,SRP466968,Gills and muscle
SRR26417593,WGS,300,1933804800,PRJNA1029395,SAMN37867753,Invertebrate,not applicable,681372320,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX22122864,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,176,not applicable,EKDL210009122-1a-AK18628-AK31201,PAIRED,RANDOM,GENOMIC,GAsö_N,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,GASO_18,SRP466968,Gills and muscle
SRR26417594,WGS,300,1683282900,PRJNA1029395,SAMN37867752,Invertebrate,not applicable,613234360,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX22122863,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,175,not applicable,EKDL210005548-1a-AK11582-AK8205,PAIRED,RANDOM,GENOMIC,GAsö_N,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,GASO_17,SRP466968,Gills and muscle
SRR26417595,WGS,300,1991205900,PRJNA1029395,SAMN37867751,Invertebrate,not applicable,688106582,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX22122862,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,174,not applicable,EKDL210004788-1a-AK4251-AK16229,PAIRED,RANDOM,GENOMIC,GAsö_N,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:28:00Z,1,GASO_16,SRP466968,Gills and muscle
SRR26417596,WGS,300,3477465600,PRJNA1029395,SAMN37867750,Invertebrate,not applicable,1219015885,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX22122861,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,173,not applicable,EKDL210005548-1a-AK11398-AK16264,PAIRED,RANDOM,GENOMIC,GAsö_N,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,GASO_15,SRP466968,Gills and muscle
SRR26417597,WGS,300,1171036800,PRJNA1029395,SAMN37867749,Invertebrate,not applicable,412061502,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX22122860,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,172,not applicable,EKDL210009122-1a-AK31210-AK31211,PAIRED,RANDOM,GENOMIC,GAsö_N,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:28:00Z,1,GASO_14,SRP466968,Gills and muscle
SRR26417598,WGS,300,2396646300,PRJNA1029395,SAMN37867748,Invertebrate,not applicable,805290540,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX22122859,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,171,not applicable,EKDL210004788-1a-AK11600-AK6934,PAIRED,RANDOM,GENOMIC,GAsö_N,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:28:00Z,1,GASO_13,SRP466968,Gills and muscle
SRR26417599,WGS,300,1526183700,PRJNA1029395,SAMN37867595,Invertebrate,not applicable,535294197,THE TECHNICAL UNIVERSITY OF DENMARK,Stein Mortensen,2020,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX22122858,Norway,Europe,Norway,not applicable,Illumina HiSeq 2500,18,not applicable,EKDL200012859-1a-AK11195-AK16227,PAIRED,RANDOM,GENOMIC,Aga_Bømlo,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,AGAB_23,SRP466968,Gills and muscle
SRR26417600,WGS,300,2143364400,PRJNA1029395,SAMN37867747,Invertebrate,not applicable,735852042,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX22122857,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,170,not applicable,EKDL210004790-1a-AK11630-AK16248,PAIRED,RANDOM,GENOMIC,GAsö_N,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:30:00Z,1,GASO_12,SRP466968,Gills and muscle
SRR26417601,WGS,300,1794476100,PRJNA1029395,SAMN37867746,Invertebrate,not applicable,658264493,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX22122856,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,169,not applicable,EKDL210009122-1a-AK19244-AK31215,PAIRED,RANDOM,GENOMIC,GAsö_N,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:28:00Z,1,GASO_11,SRP466968,Gills and muscle
SRR26417602,WGS,300,2028849300,PRJNA1029395,SAMN37867745,Invertebrate,not applicable,716437806,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX22122855,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,168,not applicable,EKDL210009122-1a-AK31220-AK31221,PAIRED,RANDOM,GENOMIC,GAsö_N,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,GASO_10,SRP466968,Gills and muscle
SRR26417603,WGS,300,2460035700,PRJNA1029395,SAMN37867744,Invertebrate,not applicable,854683428,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX22122854,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,167,not applicable,EKDL210004790-1a-AK11683-AK16236,PAIRED,RANDOM,GENOMIC,GAsö_N,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:28:00Z,1,GASO_09,SRP466968,Gills and muscle
SRR26417604,WGS,300,2169979500,PRJNA1029395,SAMN37867743,Invertebrate,not applicable,752074004,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"run.zq,fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX22122853,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,166,not applicable,EKDL210004789-1a-AK12637-AK16268,PAIRED,RANDOM,GENOMIC,GAsö_N,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,GASO_08,SRP466968,Gills and muscle
SRR26417605,WGS,300,2326240200,PRJNA1029395,SAMN37867742,Invertebrate,not applicable,816994453,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX22122852,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,165,not applicable,EKDL210009122-1a-AK18632-AK31226,PAIRED,RANDOM,GENOMIC,GAsö_N,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:29:00Z,1,GASO_07,SRP466968,Gills and muscle
SRR26417606,WGS,300,3765671100,PRJNA1029395,SAMN37867741,Invertebrate,not applicable,1283130068,THE TECHNICAL UNIVERSITY OF DENMARK,Pierre de Wit,2020,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX22122851,Sweden,Europe,Sweden,not applicable,Illumina HiSeq 2500,164,not applicable,EKDL210004790-1a-AK11631-AK349,PAIRED,RANDOM,GENOMIC,GAsö_N,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:30:00Z,1,GASO_06,SRP466968,Gills and muscle
SRR26417607,WGS,300,1463528700,PRJNA1029395,SAMN37867668,Invertebrate,not applicable,509294614,THE TECHNICAL UNIVERSITY OF DENMARK,Alice Lown and Tom Cameron,2020,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX22122850,United Kingdom,Europe,United Kingdom: England,not applicable,Illumina HiSeq 2500,91,not applicable,EKDL210009122-1a-AK34058-AK34059,PAIRED,RANDOM,GENOMIC,River_Colne,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:28:00Z,1,COLN_10,SRP466968,Gills and muscle
SRR26417608,WGS,300,2915825700,PRJNA1029395,SAMN37867587,Invertebrate,not applicable,1046694236,THE TECHNICAL UNIVERSITY OF DENMARK,Stein Mortensen,2020,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX22122849,Norway,Europe,Norway,not applicable,Illumina HiSeq 2500,10,not applicable,EKDL210004790-1a-AK11471-AK16271,PAIRED,RANDOM,GENOMIC,Aga_Bømlo,Ostrea edulis,ILLUMINA,2023-10-18T00:00:00Z,2023-10-18T07:31:00Z,1,AGAB_11,SRP466968,Gills and muscle
